label,content
1,"Türkiye İstatistik Kurumu (TÜİK), aralık ayına ilişkin tüketici ve üretici fiyat endekslerini yayımladı. Tüketici fiyatları, aralık ayında aylık bazda yüzde 13,58 artarken, yıllık enflasyon yüzde 21,31'den, yüzde 36,08'e yükseldi."
1,"Enflasyon verilerinin ardından İstanbul serbest piyasada 13,3180 liradan alınan dolar, 13,3200 liradan satılıyor."
1,"Ekonomistler enflasyonun önümüzdeki aylarda yüzde 40'ın üzerine çıkacağı konusunda hemfikirler. Enflasyonun 2022'nin son aylarında baz etkisiyle düşüşe geçmeden önce en az yüzde 45'e yükseleceğini belirten ekonomistlere göre, bu yıl mayıs ayında görülmesi beklenen zirve yüzde 50'ye doğru oluşacak."
1,"Dolar/TL, geçen yılın son haftalarında TL mevduata Hazine ve Merkez Bankası (TCMB) destekleri açıklaması ile başlayan kamu destekli adımlarla 18.4 seviyesindeki tarihi zirvesinden 10'a doğru geriledi. Kur bu seviyelerde tutunamayarak yeniden 13'ün üzerine yükseldi."
0,Ekonomistler TÜFE verilerinin TCMB'nin acilen faiz artışına gitmesi gerektiğini gösterdiğini ancak Cumhurbaşkanı Tayyip Erdoğan'ın düşük faiz çağrıları nedeniyle ilk etapta faiz artışı beklediklerini belirtiyorlar.
1,Dolar/TL 2021 yılına 7.44'lü seviyelerde başladı ve yılın son işleminde ise 13.2 seviysindeydi. Böylece TL'nin 2021 yılında dolar karşısındaki değer kaybı yüzde 44 oldu.
1,Piyasa faizleri de zararı Hazine tarafından üstlenilen kamu bankaları haricinde benzer şekilde yukarı yönlü bir seyir izliyor. Erdoğan'ın yatırım için düşük faiz istekliliğine rağmen ticari kredi faizlerinde özellikle son haftada belirgin artışlar yaşanıyor. TCMB haftalık verilerinde sadece mortgage faizlerinde yükseliş olmadığını ülke genelinde tüm faizlerin yükseldiğini gösteriyor.
1,"TÜİK, 2021 yılı Aralık ayı Tüketici Fiyat Endeksi (TÜFE) rakamlarını açıklandı. Buna göre, TÜFE'de 2021 yılı Aralık ayında bir önceki aya göre yüzde 13,58, bir önceki yılın Aralık ayına göre yüzde 36,08, bir önceki yılın aynı ayına göre yüzde 36,08 ve on iki aylık ortalamalara göre yüzde 19,60 artış gerçekleşti."
1,Üzerimizdeki sefalet baskısı daha da artacak diyen Zelyut
1,Kur korumalı mevduat sonrasında başlayan düşüşün ardından yeniden yükselişe geçen dolar kuru güne 13.40 seviyesinden başladı
0,"Hazine ve Maliye Bakanı Nureddin Nebati, dün yaptığı açıklamada Kur Korumalı Mevduata yaklaşık 84 milyar Lira'nın geldiğini açıkladı. Bakan Nebati, ayrıca bu sefer Enflasyon Korumalı Mevduat"" üzerinde çalıştıklarını açıkladı. """
1,"Türk Lirası, Kasım sonu ve Aralık'taki hızlı değer kaybının ardından bu kayıpları bir miktar telafi etse de TL'nin değerindeki oynaklık devam ediyor."
1,"Söz konusu para birimi büyük bir değer kaybı veya kazancı yaşamasa da, değerinin sürekli değişmesi, o para birimiyle üretim ve ticaret yapmayı zorlaştırıyor."
1,"Dolar/TL kuru da 20 Aralık'taki 18,36 seviyesinden 10,63'e geriledikten sonra 12-14 bandında hareket etmeye başladı."
0,"Karatepe Türkiye'de döviz sahiplerinin ellerindeki dövizi bozup TL'ye çevirmediğini, şirketlerden de bir döviz talebi olduğunu, işlem hacminin daralmasıyla birlikte küçük miktardaki işlemlerin bile döviz fiyatlarında hızlı hareketlere yol açabildiğini söylüyor."
0,"“Bu yıl için de 23 milyar dolar hedef belirledik. Ama Türkiye’deki ekonomik hareketler çok hızlı değişiyor. 2022’nin ilk günlerine bakınca artan maliyetler karşısında kurun avantajı kalmadı. Başa baş gibi bir noktada devam ediyor. İhracatçılar tam kurun avantajından faydalanma noktasındayken ÜFE’deki artışlar özellikle rekabetçilik anlamında sıkıntı yaratıyor. Önümüzdeki dönemlerde Merkez Bankası kurda enflasyon oranında ayarlama yapmalı. Eğer artan maliyetler karşısında kur tekrar ters bir hareket yaparsa kimsenin tutunacak dalı kalmaz. Oluşan maliyetleri hiçbir firmanın karşılama gücü yok. Bu sefer üretim de etkilenir. İhracatta, bu hıza, bu motivasyona ulaşmışken geri vitese takmamamız lazım dedi."""
0,“Son olarak enerji maliyetlerimiz çok yüksek oranda arttı. Baktığınız zaman kur başa baş bir noktadaydı ama halihazırda rekabetçiliğini kaybetmiş durumda. Hem genel ihracat hem de sektör ihracatı olarak koyduğumuz hedeflere ulaşabilmemiz için bugünkü konjonktürde kurun 14-15 lira seviyesinin altına düşmemesi lazım. Aksi halde ihracat için sıkıntılı bir durum olur ve hedefler tutturulamaz” diye konuştu.
0,Londra merkezli Arapça yayın yapan Al-Araby Al-Jadeed isimli gazeteye konuşan Mısırlı yetkililer Türk Lirası’nda son dönemde yaşanan değer kaybı ve dalgalanmayı endişeyle izlediklerini duyurdu.
1,"Mısırlı yetkili bir turistin Türkiye’de bir hafta ortalama olarak harcayacağı para ile Mısır’da harcayacağı parayı da kıyasladı. Yetkili, “Türkiye sahillerinde uçak bileti de dahil 1 hafta için 636 dolar ödeyecekler. Fakat bu fiyat Mısır’da sadece Hurghada’da da ikinci sınıf bir oteli karşılayabilir” yorumunu yaptı."
1,Geçen yıl Türk Lirası’nın yaklaşık yüzde 44 değer kaybettiği hatırlatılırken TL’nin dolar karşısında 18.4’ü gördüğü fakat daha sonra değer artışı yaşandığı belirtildi.
1,"Yurtiçi piyasalarda bugün TCMB'nin açıklayacağı haftalık rezerv, menkul kıymet verileri izlenecek. Yurtdışında ise yakından izlenen enflasyonun seyri konusunda Almanya'da açıklanacak öncü enflasyon verileri, ABD haftalık işsizlik maaş başvuruları, fabrika siparişleri ve ISM hizmetler sektörü endeksi izlenecek."
1,"Ekonomistler enflasyonun Mayıs ayına kadar yüzde 50'ye yükselebileceği uyarısında bulunurlarken, bu durum TL'nin zaten negatifte olan getirisinin iyice düşmesine yol açacak."
1,"Dolar/TL, geçen yılın son haftalarında TL mevduata Hazine ve Merkez Bankası destekleri açıklanması ve kamu destekli adımlarla 18.4 seviyesindeki tarihi zirvesinden 10'a doğru geriledi. Ancak TL bu seviyelerde tutunamayarak geçen hafta yüzde 18.8 değer yitirdi."
1,Bu hafta daha sınırlı kayıplarının görüldüğü TL haftanın başından beri de yüzde 3.7 değer yitirdi. Dün akşam saatlerinde 13.60'lı seviyelerde bulunan dolar/TL bu sabah 13.70 seviyesinde işlem gördü.
1,"Türkiye'de hızlı yayılan Omicron etkisiyle iki haftadan kısa bir süre içinde iki kattan fazla artan yeni vaka sayıları dün itibarıyla 66 bini aşarak yeni zirveyi gördü. Vaka artışı hastane yatışlarına yansımazken, hükümet kısıtlama tedbirleri başlatmayı değerlendirmiyor."
1,"ABD'de faiz oranlarının öngörülenden daha erken ve daha hızlı artırılacağına dikkat çeken Fed tutanaklarının ardından yükselen tahvil getirileri dünya genelinde riskli varlıklardan çıkışa yol açarken, enflasyon ile politika faizi arasındaki makasın açılmasıyla oluşan negatif getiri TL'deki baskısını sürdürüyor."
1,"TL'de oluşan baskıyla birlikte İstanbul serbest piyasada 13,7120 liradan alınan dolar 13,7140 liradan satılıyor. 15,5080 liradan alınan avronun satış fiyatı ise 15,5100 lira olarak belirlendi."
1,"Dünkü kapanışta doların satış fiyatı 13,4670 lira, avronun satış fiyatı ise 15,2610 lira olmuştu."
1,"Dolar/TL, geçen yılın son haftalarında TL mevduata Hazine ve Merkez Bankası destekleri açıklanması ve kamu destekli adımlarla 18.4 seviyesindeki tarihi zirvesinden 10'a doğru geriledi. Ancak TL bu seviyelerde tutunamayarak geçen hafta yüzde 18.8 değer yitirdi."
1,Bu hafta daha sınırlı kayıplarının görüldüğü TL haftanın başından beri de yüzde 3.7 değer yitirdi.
1,"TCMB'nin net döviz rezervleri 8,3 milyar dolara geriledi. 24 Aralık haftasında net rezervler 8,6 milyar dolar olarak kaydedilmişti. "
1,Böylece TCMB'nin net uluslararası rezervleri geçen yıl içinde görülen dip seviyelerin de altına inerek Ağustos 2002'den bu yana yeni en düşük seviyeye indi.
0,"Net rezervler aralık ayında TCMB'nin satış tarafında döviz piyasasına doğrudan müdahalesini takiben 21,17 milyar dolardan düşüşe geçmişti."
1,"Fed'in dün yayımlanan ve piyasaların para politikasında sıkılaştırma yanlısı olarak değerlendirdiği 14-15 Aralık politika toplantısının tutanaklarına göre, Fed'in sıkı istihdam piyasası ve yüksek enflasyon nedeniyle ekonomiyi yavaşlatmak için faizleri öngörülenden daha erken yükseltmek durumunda kalabileceği ve bilançosundaki varlıkları azaltabileceği belirtilmişti."
1,Piyasaların şahin duruş olarak algıladığı Fed tutanaklarındaki açıklamalar sonrası ABD'nin 10 yıl vadeli Hazine tahvili getirileri Nisan 2021'den beri olan en yüksek seviyesine çıktı.
1,"Enflayonun yüzde 36'ya yükselerek yaklaşık 20 yılın en hızlı artışını kaydetmesine karşılık, TCMB'nin 22 puan daha düşük olan politika faizini artırmayacağı beklentisi geçen yıl keskin şekilde yüzde 44 değer kaybeden TL'nin cazibesini ortadan kaldırarak zayıf seyire yol açtı."
1,"Uluslararası piyasalara bakıldığında, ABD'nin gösterge 10 yıllık Hazine tahvillerinin getirisi dün yüzde 1.7530 ile Nisan 2021'den bu yana görülen en yüksek seviyeyi kaydetmesinin ardından bugün en son yüzde 1.7211 seviyesine çekildi. Geri çekilmeye rağmen 10 yıllık Hazine tahvil getirilerinin dün gördüğü seviye, 2021 kapanışı olan yüzde 1.5118'in oldukça üzerindeydi."
1,"TL yurtiçi dinamiklerle yön bulmaya çalışırken uluslararası piyasalarda Fed'in öngörülenden daha hızlı faiz artırımına gideceği beklentileri ABD tahvil faizlerini yükselterek doların değerini artırırken, bazı riskli varlık ve para birimlerinden çıkışı beraberinde getirdi."
1,Yurtiçinde akşama doğru yayımlanacak Aralık ayı Hazine nakit dengesi dışında izlenecek makro veri bulunmuyor. Yurtdışında ise Fed'in ne hızda para politikasını sıkılaştıracağının ipucunu verecek olan Aralık ayı ABD tarım dışı istihdam verisi 16.30'da açıklanacak.
0,"Faizlerde herhangi bir artırım olmayacağını açıklayan hükümet, kur korumalı mevduat gibi TL'yi bireysel tasarruf sahipleri için daha çekici kılacak finans ürünleri tasarlamış olsa aralık sonu mevduat verileri bireylerin dolar talebinin devam ettiğini gösterdi."
0,"TCMB'nin dün yayımladığı verilere göre, gerçek kişilerin parite etkisinden arındırılmış kıymetli maden dahil döviz mevduatları 31 Aralık haftasında 351 milyon dolar arttı. Tüzel kişilerdeki 2.9 milyar dolar azalışa rağmen bireylerin talebinin kesilmediği görüldü."
1,Dolar/TL gece saatlerinde 13.90'a kadar yükseldikten sonra bu sabah 13.89'dan işlem gördü. Bu seviyelerden kapanması halinde TL'nin haftalık değer kaybı yüzde 5.1 olacak.
1,"Eylül ayından bu yana kesintisiz olarak değer kaybını sürdüren Türk Lirası, dün tarihinin en sert kayıplarından birini yaşadı. Gün içesisinde 2,15 lira yükselen dolar/TL'de değer kaybı bir ara yüzde 18'in üzerine çıktı."
0,"Gün içinde en yüksek 12,85'i gören dolar kuru öğleden sonra 12 seviyesinin altına inmesinin ardından 12,14 civarında seyrediyor."
0,"Döviz piyasalarında gerçekçi olmayan ve iktisadi temellerden tamamen uzak, sağlıksız fiyat oluşumları gözlemlenmektedir. Şirketlerimiz ve vatandaşlarımızın aşırı oynak piyasa koşullarında iktisadi temellerden tamamen uzak değerlerden işlem yaparak olası kayıplara karşı uyarılması lüzumu üzerine bu açıklamaya gerek duyulmuştur."
1,"Bugün ABD Merkez Bankası'nın (Fed) toplantı tutanakları ve ABD'nin üçüncü çeyrek büyümesi başta olmak üzere yoğun veri gündeminin takip edileceğini aktaran uzmanlar, söz konusu verilerde enflasyonist etkilerin gözlemleneceğini ve para politikasına ilişkin ipuçlarının aranacağını belirtti."
0,"Dolar/TL kuru dün gün içerisinde 12,85 seviyesine kadar çıktıktan sonra gerileyerek 12,00 seviyesinin altına kadar indi. "
0,"Bugün de aşağı yönlü eğilimini sürdüren dolar kuru, güne düşüşle başlamasının ardından 11,99 seviyelerinde işlem görüyor."
1,"Uzmanlar, dün açıklanan ABD Merkez Bankası'nın (Fed) toplantı tutanaklarına göre bankanın varlık alım hızını daha da düşürebileceğini belirterek, bu durumun doları diğer para birimleri karşısında desteklediğini ifade etti."
0,"Dolar/TL, son günlerdeki hızlı yükselişle 13,45'le tarihi zirveyi görmesinin ardından dalgalanıyor."
0,Dolar salı günü rekor kırmasının ardından gerileyerek 12 lira civarında hareket ediyor.
0,"Merkez Bankası Başkanı Kavcıoğlu dün banka genel müdürleriyle görüşme gerçekleştirdi. Görüşmenin ardından açıklama yapan Kavcıoğlu, Bankacılık sektörümüz çok güçlü"
1,Merkez Bankası geçen haftaki toplantısında faiz indirimlerine devam ederek politika faizini yüzde 15'e çekmişti.
1,"Kasım ayında yapılan faiz indirimi ile birlikte Fed'in varlık alım programlarını azaltım hızını 2 katına çıkaracağı ve faiz artırımını 2022 ortalarından 2022 başlarına çekeceği beklentisi ile dolar kuru geçtiğimiz hafta 13,49 seviyesini gördü."
1,"Geçen haftayı 12,36'dan kapatan dolar/TL, bu sabah 12,85'in üzerine kadar tırmanmasının ardından 12,71'lerde işlem görüyor."
1,"Küresel piyasalarda corona virüsün yeni Omicron varyantının yarattığı kaygılar nedeniyle cuma günü görülen oynaklık bugün azalırken, TL'de ise faiz indirim süreciyle başlayan değer kaybı trendi devam ediyor."
1,"Haftaya yükselişle başlayan dolar kuru salı gününe ise 12,75 liradan başladı. Kur gün içinde 13,20 seviyesine kadar yükseldi."
0,"Cumhurbaşkanı Erdoğan'ın faizi de enflasyonu da indirmekte kararlı olduğunu açıklamasıyla dün akşam saatlerinde dolar 13,95 lira ile yeni tarihi zirvesini gören dolar/TL, gece boyu 13 liranın üzerinde dalgalandı."
0,"Merkez Bankası, döviz kurlarında görülen sağlıksız fiyat oluşumları nedeniyle piyasaya satım yönünde doğrudan müdahale edildiğini bildirdi."
1,"Merkez Bankası'nın açıklaması sonrası dolar/TL 13 seviyesinin altına geriledikten sonra 13,20'lerde seyrediyor."
1,"Öte yandan bugün AK Parti grup toplantısında konuşan Cumhurbaşkanı Erdoğan, Yüksek faize karşı olduğumu cümle alem bilir"" dedi. Erdoğan"
1,"Merkez Bankası'ndan dün gelen döviz müdahalesiyle 12 liranın altına kadar çekilse de bu seviyelerde kalıcı olamayan dolar/TL, ağırlıklı olarak günü 13,30-13,50 bandında geçirmişti."
1,"Müdahale ile dolar/TL bugün 13,88'den 13,40'a kadar geriledi. Ancak ardından yeniden 13,75'in üzerine çıktı. Merkez, 2 gün önce dolar benzer seviyeye çıktığında da müdahalede bulunmuştu."
1,"TÜİK'in kasım ayı enflasyon verileri piyasa beklentilerinin üzerinde geldi. Aylık bazda yüzde 3,51 artan TÜFE, yıllık yüzde 21,31 seviyesine çıktı. Böylece yıllık enflasyonda Kasım 2018'den bu yana en yüksek seviye görüldü."
0,"Dolar geçtiğimiz hafta 13,90 liraya doğru 2 kez hamle yaptı ancak bu yükselişlerin önü Merkez Bankası'nın müdahaleleriyle kesildi."
0,"Merkez Bankası, geçen çarşamba ve cuma günleri döviz piyasasına doğrudan satış yoluyla müdahale ettiğini bildirdi."
0,"Son günlerde 13,80 civarında dalgalanan dolar/TL, bu sabah saatlerinde 13,55'e kadar çekildikten sonra 13,65'lerde seyrediyor."
1,"Dün piyasaların kapanışından sonra düşüşe geçen dolar/TL, günü 13,50'nin hemen altında tamamlamıştı.Bugün hafif yukarı yönlü seyreden dolar/TL 13,66 seviyelerinde işlem görüyor."
1,"Dün günü 13,68 lira seviyelerinden tamamlayan dolar/TL, bugün 13,80'den el değiştiriyor."
0,"Dolar/TL kurunun 13,95'i görmesinin ardından Merkez'den doğrudan satım yönünde müdahale geldi, dolar 13,75'e kadar geriledi. "
1,"Dolar daha sonra yeniden yönünü yukarı çevirde ve 13,90'ı aştı. ABD enflasyon verisinin ardından kur 13,9560'ı görmesi sonrası 13,90 civarında hareket ediyor."
1,"Merkez Bankası'nın kritik faiz kararını açıklayacağı yeni haftaya 13,85 seviyesinden başlayan dolar kuru devam eden yükselişlerle 14 lirayı aşarak tarihi zirvesini yeniledi."
0,Dolar/TL'nin 14 seviyesini aşmasıyla birlikte Merkez Bankası'ndan satım yönünde dördüncü müdahale geldi.
0,"Müdahale sonrası dolar/TL 13,65 seviyelerine kadar geriledi."
0,"Dün 14,63'e kadar tırmandıktan sonra Merkez Bankası müdahalesiyle düşüşe geçen dolar/TL, günü açılış fiyatının altında 13,83'ten tamamlamıştı."
1,"Döviz kurları, kritik faiz kararları öncesinde yükselişine ve yeni zirvelerine devam ediyor."
1,"Fed'in faiz kararı ve hamlelerin açıklanacağı hafta ortasında da yükselişini sürdüren dolar/TL 14,80 ile; euro/TL ise 16,69 ile tarihi zirveyi yeniledi."
1,"TCMB, son 3 ayda olduğu gibi aralık ayında da faiz indirimlerine devam etti ve faizi 100 baz puan indirdi."
1,"100 baz puanlık faiz indirimine ilk tepki olarak dolar/TL, 15,15 seviyesinden 15,70'lere kadar tırmanırken euro/TL ise 17,15'ten 17,80'lere çıktı."
1,"Dolar/TL dün Merkez Bankası'nın 100 baz puanlık faiz indiriminin ardından 15,77'ye kadar yükselmişti."
1,"Dolar tarihi zirvesini 17 ile yenilerken, euro 19 liranın üzerini gördü."
0,"TCMB'den yapılan açıklamada Döviz kurlarında görülen sağlıksız fiyat oluşumları nedeniyle piyasaya satım yönünde doğrudan müdahale edilmektedir"" ifadeleri kullanıldı."""
0,"Merkez Bankası'nın müdahalesi sonrası dolar/TL 16,55; euro/TL ise 18,74'lerde işlem görüyor."
1,Cuma günü yükseliş eğiliminde hareket eden dolar/TL bugün 18 seviyesini görerek tarihi zirveyi yeniledi.
1,"Dolar endeksi, önceki kapanışa göre yüzde 0,1 azalışla 96,6 seviyesinde dengelenirken, euro/dolar paritesi ise yüzde 0,1 artışla 1,1250'den alıcı buluyor."
0,"Dolar/TL, pazartesi günü kabine toplantısı öncesinde 18 seviyesini aşarak tarihi zirveyi yeniledikten sonra TL'yi özendirici önlemlerin açıklanmasıyla geriledi."
0,"Dün tüm zamanların en sert düşüşlerini yaşayan dolar kuru bu sabah 11,09'a kadar geriledikten sonra 12,90 seviyelerinde seyrediyor."
0,"Hazine ve Maliye Bakanlığı'ndan yapılan açıklamada, birikimlerini TL mevduat olarak değerlendirenlerin kurlardaki oynaklık karşısında mağdur olmaması için Kur Korumalı TL Vadeli Mevduat"" devreye alındığı bildirildi."""
0,Döviz kurlarında iki gündür yaşanan gerileme hafta ortasında da devam ediyor. 
0,"Türk Lirası, hafta başındaki Kabine'nin ardından açıklanan tedbirlerle güçlenmeye devam ediyor."
0,"Dolar/TL, bugün yüzde 2'yi aşan düşüşle 12,55-12,60'lı seviyelerde seyrediyor."
0,Kur korumalı TL mevduat hesabı başta olmak üzere TL'ye teşvik önlemleri kurda etkili olmaya devam ediyor.
0,"Dolar/TL, 11 seviyesinin altına gerilerken, hafta başında 20 liranın üzerine çıkan euro/TL ise 12,45'e kadar çekildi."
0,"Dün günü 11,35 seviyelerinde kapatan dolar/TL bugün güne 11,53 seviyelerinde başladı. "
